relseconds,w,x,y,z
231.345,0.04729277268052101,-0.4295828640460968,-0.9003832936286926,0.05031825229525566
231.655,0.04729277268052101,-0.4295828640460968,-0.9003832936286926,0.05031825229525566
232.078,0.04729277268052101,-0.4295828640460968,-0.9003832936286926,0.05031825229525566
232.38,0.04729277268052101,-0.4295828640460968,-0.9003832936286926,0.05031825229525566
232.681,0.010796650312840939,0.47973403334617615,-0.8769636750221252,-0.0259498730301857
233.001,-0.015209736302495003,-0.429756224155426,-0.9005478620529175,-0.06396685540676117
233.277,-0.0035712181124836206,-0.9070862531661987,0.420900821685791,-0.0049262503162026405
233.578,0.011980218812823296,-0.4773716330528259,0.8777924180030823,-0.03812127932906151
233.88,0.01637517474591732,-0.01623452641069889,0.9978635907173157,-0.06112736091017723
234.188,0.01637517474591732,-0.01623452641069889,0.9978635907173157,-0.06112736091017723
234.489,0.01637517474591732,-0.01623452641069889,0.9978635907173157,-0.06112736091017723
234.79,0.01637517474591732,-0.01623452641069889,0.9978635907173157,-0.06112736091017723
235.091,0.01637517474591732,-0.01623452641069889,0.9978635907173157,-0.06112736091017723
235.392,0.01637517474591732,-0.01623452641069889,0.9978635907173157,-0.06112736091017723
235.693,0.01637517474591732,-0.01623452641069889,0.9978635907173157,-0.06112736091017723
235.994,0.01637517474591732,-0.01623452641069889,0.9978635907173157,-0.06112736091017723
236.301,-0.030767111107707024,-0.8028236627578735,-0.5925118327140808,0.05879836902022362
236.603,-0.030767111107707024,-0.8028236627578735,-0.5925118327140808,0.05879836902022362
236.904,-0.002192978747189045,-0.7707759141921997,0.6365638375282288,0.0261941310018301
237.206,0.03772077336907387,-0.14887337386608124,0.9881153702735901,-0.006471638567745686
237.529,-0.01182363461703062,0.4080713987350464,0.9128719568252563,0.0016573683824390173
237.804,-0.01043904572725296,0.8647708296775818,0.5015299916267395,0.023023268207907677
238.106,-0.00811651349067688,0.9958277344703674,-0.09031850844621658,0.010188343934714794
238.415,0.0015577112790197134,0.9334960579872131,-0.357879638671875,-0.022469500079751015
238.716,0.0015577112790197134,0.9334960579872131,-0.357879638671875,-0.022469500079751015
239.017,0.0327499657869339,0.9860585331916809,0.16291873157024384,-0.008571907877922058
239.319,0.0327499657869339,0.9860585331916809,0.16291873157024384,-0.008571907877922058
239.62,0.0327499657869339,0.9860585331916809,0.16291873157024384,-0.008571907877922058
239.921,0.0327499657869339,0.9860585331916809,0.16291873157024384,-0.008571907877922058
240.222,0.0327499657869339,0.9860585331916809,0.16291873157024384,-0.008571907877922058
240.529,0.0327499657869339,0.9860585331916809,0.16291873157024384,-0.008571907877922058
240.831,0.0327499657869339,0.9860585331916809,0.16291873157024384,-0.008571907877922058
241.141,0.0327499657869339,0.9860585331916809,0.16291873157024384,-0.008571907877922058
241.451,0.0327499657869339,0.9860585331916809,0.16291873157024384,-0.008571907877922058
241.761,0.0327499657869339,0.9860585331916809,0.16291873157024384,-0.008571907877922058
242.071,0.0327499657869339,0.9860585331916809,0.16291873157024384,-0.008571907877922058
242.372,0.0327499657869339,0.9860585331916809,0.16291873157024384,-0.008571907877922058
242.679,0.05701099708676338,-0.006468677893280983,0.9973844885826111,0.04395557940006256
242.981,0.05701099708676338,-0.006468677893280983,0.9973844885826111,0.04395557940006256
243.282,0.015608273446559906,0.2077326774597168,0.9770327210426331,0.04483969882130623
243.584,0.061840977519750595,0.5729251503944397,0.8171643614768982,-0.01322507206350565
243.886,0.09005741775035858,0.7020969986915588,0.7055261731147766,-0.034384265542030334
244.188,0.06258726119995117,0.03378784656524658,0.9972943067550659,-0.018580319359898567
244.49,0.06258726119995117,0.03378784656524658,0.9972943067550659,-0.018580319359898567
244.798,0.06258726119995117,0.03378784656524658,0.9972943067550659,-0.018580319359898567
245.099,0.06258726119995117,0.03378784656524658,0.9972943067550659,-0.018580319359898567
245.4,0.06258726119995117,0.03378784656524658,0.9972943067550659,-0.018580319359898567
245.701,0.06258726119995117,0.03378784656524658,0.9972943067550659,-0.018580319359898567
246.002,0.06258726119995117,0.03378784656524658,0.9972943067550659,-0.018580319359898567
246.308,0.06258726119995117,0.03378784656524658,0.9972943067550659,-0.018580319359898567
246.584,0.03684551268815994,-0.7988123893737793,-0.5999568700790405,0.024351079016923904
246.891,0.03811534494161606,-0.9986492395401001,-0.03523717448115349,-0.0022985776886343956
247.193,0.03811534494161606,-0.9986492395401001,-0.03523717448115349,-0.0022985776886343956
247.494,-0.05464482679963112,-0.7009379863739014,0.7110185027122498,-0.012353467755019665
247.796,-0.03072010725736618,-0.5757447481155396,0.8149462342262268,0.05862472951412201
248.098,-0.029857588931918144,-0.5493608117103577,0.8331557512283325,0.056237801909446716
248.4,-0.04568812623620033,-0.5601937174797058,0.8240946531295776,0.07045259326696396
248.702,-0.04123888909816742,-0.6084746718406677,0.7830958366394043,0.12173257768154144
249.01,-0.07766257971525192,-0.718931257724762,0.6868661046028137,0.07294748723506927
249.312,-0.07766257971525192,-0.718931257724762,0.6868661046028137,0.07294748723506927
249.613,-0.07766257971525192,-0.718931257724762,0.6868661046028137,0.07294748723506927
249.914,-0.07766257971525192,-0.718931257724762,0.6868661046028137,0.07294748723506927
250.215,-0.07766257971525192,-0.718931257724762,0.6868661046028137,0.07294748723506927
250.516,-0.07766257971525192,-0.718931257724762,0.6868661046028137,0.07294748723506927
250.817,-0.07766257971525192,-0.718931257724762,0.6868661046028137,0.07294748723506927
251.124,-0.07766257971525192,-0.718931257724762,0.6868661046028137,0.07294748723506927
251.434,-0.07766257971525192,-0.718931257724762,0.6868661046028137,0.07294748723506927
251.744,-0.07766257971525192,-0.718931257724762,0.6868661046028137,0.07294748723506927
252.054,-0.07766257971525192,-0.718931257724762,0.6868661046028137,0.07294748723506927
252.364,-0.07766257971525192,-0.718931257724762,0.6868661046028137,0.07294748723506927
252.665,-0.07766257971525192,-0.718931257724762,0.6868661046028137,0.07294748723506927
252.966,0.00809926725924015,-0.9983333945274353,0.0527731329202652,-0.02190513163805008
253.274,0.03501272201538086,-0.1507260948419571,-0.9876898527145386,0.022902224212884903
253.592,0.03501272201538086,-0.1507260948419571,-0.9876898527145386,0.022902224212884903
253.867,0.007354397792369127,0.40876179933547974,-0.9102945923805237,-0.06498847156763077
254.169,-0.013198294676840305,-0.11423923075199127,-0.9928702116012573,-0.031368058174848557
254.471,-0.013198294676840305,-0.11423923075199127,-0.9928702116012573,-0.031368058174848557
254.772,-0.013198294676840305,-0.11423923075199127,-0.9928702116012573,-0.031368058174848557
255.073,-0.013198294676840305,-0.11423923075199127,-0.9928702116012573,-0.031368058174848557
255.38,-0.013198294676840305,-0.11423923075199127,-0.9928702116012573,-0.031368058174848557
255.682,-0.013198294676840305,-0.11423923075199127,-0.9928702116012573,-0.031368058174848557
255.983,-0.013198294676840305,-0.11423923075199127,-0.9928702116012573,-0.031368058174848557
256.284,-0.013198294676840305,-0.11423923075199127,-0.9928702116012573,-0.031368058174848557
256.585,-0.010034743696451187,0.5759347677230835,-0.8173964023590088,0.007845423184335232
256.887,-0.05616132915019989,0.7748647332191467,-0.6278014779090881,-0.047915052622556686
257.189,-0.05985330045223236,0.7709797620773315,-0.6264665722846985,-0.09771076589822769
257.498,-0.022538485005497932,0.6315172910690308,-0.772596538066864,-0.061421215534210205
257.799,-0.022538485005497932,0.6315172910690308,-0.772596538066864,-0.061421215534210205
258.12,-0.07745377719402313,0.524507999420166,-0.8469038009643555,0.0405731201171875
258.395,-0.041016608476638794,0.4644855260848999,-0.8844229578971863,0.01915505900979042
258.697,-0.04251764342188835,0.2698802649974823,-0.960641622543335,0.050245653837919235
258.999,-0.03389175981283188,-0.12345516681671143,-0.9891892671585083,0.07151735574007034
259.301,0.005234334152191877,-0.19560924172401428,-0.980544924736023,0.015534765087068081
259.609,0.005234334152191877,-0.19560924172401428,-0.980544924736023,0.015534765087068081
259.911,0.005234334152191877,-0.19560924172401428,-0.980544924736023,0.015534765087068081
260.212,0.005234334152191877,-0.19560924172401428,-0.980544924736023,0.015534765087068081
260.513,0.005234334152191877,-0.19560924172401428,-0.980544924736023,0.015534765087068081
260.814,0.005234334152191877,-0.19560924172401428,-0.980544924736023,0.015534765087068081
261.115,0.005234334152191877,-0.19560924172401428,-0.980544924736023,0.015534765087068081
261.416,0.005234334152191877,-0.19560924172401428,-0.980544924736023,0.015534765087068081
261.839,0.0038202102296054363,-0.3165937066078186,-0.9423049688339233,-0.1086975708603859
262.15,0.0038202102296054363,-0.3165937066078186,-0.9423049688339233,-0.1086975708603859
262.46,0.0038202102296054363,-0.3165937066078186,-0.9423049688339233,-0.1086975708603859
262.761,0.0038202102296054363,-0.3165937066078186,-0.9423049688339233,-0.1086975708603859
263.062,-0.010085870511829853,0.8343276977539062,0.550878643989563,-0.01811770349740982
263.364,-0.05998579412698746,0.009631033055484295,0.9979357719421387,0.02081305906176567
263.666,-0.11372698098421097,-0.40562495589256287,0.906877875328064,0.010348878800868988
263.975,-0.07899124920368195,-0.45156440138816833,0.8862918615341187,0.06585380434989929
264.301,-0.07899124920368195,-0.45156440138816833,0.8862918615341187,0.06585380434989929
264.602,-0.07899124920368195,-0.45156440138816833,0.8862918615341187,0.06585380434989929
264.903,-0.07899124920368195,-0.45156440138816833,0.8862918615341187,0.06585380434989929
265.204,-0.07899124920368195,-0.45156440138816833,0.8862918615341187,0.06585380434989929
265.505,-0.07899124920368195,-0.45156440138816833,0.8862918615341187,0.06585380434989929
265.806,-0.07899124920368195,-0.45156440138816833,0.8862918615341187,0.06585380434989929
266.113,-0.07899124920368195,-0.45156440138816833,0.8862918615341187,0.06585380434989929
266.415,-0.07899124920368195,-0.45156440138816833,0.8862918615341187,0.06585380434989929
266.716,-0.011489715427160263,-0.4390300512313843,-0.8983852863311768,0.0049489340744912624
267.018,-0.02583140879869461,-0.3663174510002136,-0.9300674200057983,0.010902564972639084
267.32,0.014393040910363197,-0.15828587114810944,-0.9872851967811584,0.0025207200087606907
267.622,0.012633786536753178,0.1460021734237671,-0.9890820980072021,-0.015503809787333012
267.924,-0.0041445097886025906,-0.006761737167835236,-0.9998046159744263,0.018105993047356606
268.232,0.030752111226320267,-0.8309058547019958,-0.5542322397232056,0.03842311352491379
268.552,0.030752111226320267,-0.8309058547019958,-0.5542322397232056,0.03842311352491379
268.828,-0.06449343264102936,-0.5423030853271484,0.8375484347343445,-0.016143588349223137
269.129,-0.017801575362682343,-0.8971905708312988,0.4381880462169647,0.05218636989593506
269.431,0.06234990805387497,-0.3110108971595764,-0.9483398795127869,-0.006010437849909067
269.733,0.06234990805387497,-0.3110108971595764,-0.9483398795127869,-0.006010437849909067
270.034,0.06234990805387497,-0.3110108971595764,-0.9483398795127869,-0.006010437849909067
270.341,0.06234990805387497,-0.3110108971595764,-0.9483398795127869,-0.006010437849909067
270.642,0.06234990805387497,-0.3110108971595764,-0.9483398795127869,-0.006010437849909067
270.943,0.06234990805387497,-0.3110108971595764,-0.9483398795127869,-0.006010437849909067
271.244,0.06234990805387497,-0.3110108971595764,-0.9483398795127869,-0.006010437849909067
271.545,0.06234990805387497,-0.3110108971595764,-0.9483398795127869,-0.006010437849909067
271.855,-0.009187314659357071,0.9963049292564392,0.08031781762838364,0.02900128811597824
272.165,-0.009187314659357071,0.9963049292564392,0.08031781762838364,0.02900128811597824
272.588,-0.009187314659357071,0.9963049292564392,0.08031781762838364,0.02900128811597824
272.89,-0.009187314659357071,0.9963049292564392,0.08031781762838364,0.02900128811597824
273.191,0.03633025661110878,-0.8671355247497559,-0.4967004656791687,-0.006689711939543486
273.493,0.011209286749362946,-0.9736578464508057,0.21276554465293884,-0.08121337741613388
273.795,-0.03174608573317528,-0.6018891334533691,0.7964944839477539,-0.048147376626729965
274.097,0.004887030925601721,-0.10239411890506744,0.9947067499160767,-0.007073162589222193
274.399,0.01890980452299118,0.36372071504592896,0.9312284588813782,-0.012774841859936714
274.707,0.033032406121492386,0.6348738074302673,0.771817147731781,0.0119329784065485
275.008,0.033032406121492386,0.6348738074302673,0.771817147731781,0.0119329784065485
275.309,0.033032406121492386,0.6348738074302673,0.771817147731781,0.0119329784065485
275.61,0.033032406121492386,0.6348738074302673,0.771817147731781,0.0119329784065485
275.911,0.033032406121492386,0.6348738074302673,0.771817147731781,0.0119329784065485
276.212,0.033032406121492386,0.6348738074302673,0.771817147731781,0.0119329784065485
276.513,0.033032406121492386,0.6348738074302673,0.771817147731781,0.0119329784065485
276.82,0.031163621693849564,0.5245140790939331,-0.8505237102508545,0.022874686866998672
277.122,0.031163621693849564,0.5245140790939331,-0.8505237102508545,0.022874686866998672
277.423,0.01136703696101904,-0.9965465664863586,0.0777205303311348,0.026931513100862503
277.725,0.03417056053876877,-0.4229881465435028,0.9049233198165894,-0.03204973414540291
278.027,0.01167463418096304,0.43805423378944397,0.8967938423156738,-0.06109805032610893
278.329,-0.012479780241847038,0.8758214116096497,0.4815516769886017,-0.029817571863532066
278.631,0.0487106516957283,0.9877036213874817,0.148493692278862,-0.004302061162889004
278.939,0.02837465889751911,0.9688476324081421,0.24573050439357758,-0.012071029283106327
279.262,0.02837465889751911,0.9688476324081421,0.24573050439357758,-0.012071029283106327
279.537,0.032650090754032135,-0.8252615332603455,-0.5632861852645874,-0.02420870028436184
279.839,0.032650090754032135,-0.8252615332603455,-0.5632861852645874,-0.02420870028436184
280.14,0.032650090754032135,-0.8252615332603455,-0.5632861852645874,-0.02420870028436184
280.441,0.032650090754032135,-0.8252615332603455,-0.5632861852645874,-0.02420870028436184
280.742,0.032650090754032135,-0.8252615332603455,-0.5632861852645874,-0.02420870028436184
281.049,0.032650090754032135,-0.8252615332603455,-0.5632861852645874,-0.02420870028436184
281.35,0.032650090754032135,-0.8252615332603455,-0.5632861852645874,-0.02420870028436184
281.651,0.032650090754032135,-0.8252615332603455,-0.5632861852645874,-0.02420870028436184
281.961,-0.029968030750751495,0.2377091646194458,0.9706082344055176,-0.022713838145136833
282.271,-0.029968030750751495,0.2377091646194458,0.9706082344055176,-0.022713838145136833
282.581,-0.029968030750751495,0.2377091646194458,0.9706082344055176,-0.022713838145136833
282.891,-0.029968030750751495,0.2377091646194458,0.9706082344055176,-0.022713838145136833
283.198,-0.029968030750751495,0.2377091646194458,0.9706082344055176,-0.022713838145136833
283.513,-0.029968030750751495,0.2377091646194458,0.9706082344055176,-0.022713838145136833
283.789,0.009609338827431202,-0.16532686352729797,-0.9815296530723572,0.09578235447406769
284.091,0.008514263667166233,0.10759687423706055,-0.9901805520057678,0.08884181827306747
284.393,-0.05313771218061447,0.5159663558006287,-0.8548110723495483,0.015908988192677498
284.695,-0.0500636100769043,0.6813258528709412,-0.7243165969848633,-0.09302758425474167
284.997,-0.0500636100769043,0.6813258528709412,-0.7243165969848633,-0.09302758425474167
285.305,-0.0500636100769043,0.6813258528709412,-0.7243165969848633,-0.09302758425474167
285.606,-0.0500636100769043,0.6813258528709412,-0.7243165969848633,-0.09302758425474167
285.907,-0.0500636100769043,0.6813258528709412,-0.7243165969848633,-0.09302758425474167
286.208,-0.0500636100769043,0.6813258528709412,-0.7243165969848633,-0.09302758425474167
286.509,-0.0500636100769043,0.6813258528709412,-0.7243165969848633,-0.09302758425474167
286.81,-0.0500636100769043,0.6813258528709412,-0.7243165969848633,-0.09302758425474167
287.111,-0.04603949189186096,0.9214645028114319,-0.38572296500205994,-0.001171301817521453
287.419,-0.04736485332250595,0.9916850328445435,-0.11060704290866852,-0.045644864439964294
287.72,-0.04736485332250595,0.9916850328445435,-0.11060704290866852,-0.045644864439964294
288.042,-0.03406218811869621,0.982181191444397,0.17658807337284088,-0.05455722287297249
288.317,0.06231746822595596,0.996406614780426,0.01899654045701027,-0.05412529408931732
288.619,0.026151008903980255,0.8207215070724487,-0.5695579648017883,-0.03655202314257622
288.921,-0.04416542872786522,0.32486143708229065,-0.9443879723548889,-0.02541222982108593
289.222,-0.038715168833732605,-0.10122188180685043,-0.9937869906425476,0.0253521166741848
289.53,0.02075509913265705,-0.3929460644721985,-0.9190447330474854,0.022788947448134422
289.832,0.02075509913265705,-0.3929460644721985,-0.9190447330474854,0.022788947448134422
290.133,0.02075509913265705,-0.3929460644721985,-0.9190447330474854,0.022788947448134422
290.434,0.02075509913265705,-0.3929460644721985,-0.9190447330474854,0.022788947448134422
290.735,0.02075509913265705,-0.3929460644721985,-0.9190447330474854,0.022788947448134422
291.036,0.02075509913265705,-0.3929460644721985,-0.9190447330474854,0.022788947448134422
291.337,0.02075509913265705,-0.3929460644721985,-0.9190447330474854,0.022788947448134422
291.644,0.02075509913265705,-0.3929460644721985,-0.9190447330474854,0.022788947448134422
291.946,0.02075509913265705,-0.3929460644721985,-0.9190447330474854,0.022788947448134422
292.256,-0.007199149113148451,-0.9884687662124634,0.14782534539699554,-0.03202122077345848
292.566,-0.007199149113148451,-0.9884687662124634,0.14782534539699554,-0.03202122077345848
292.876,-0.007199149113148451,-0.9884687662124634,0.14782534539699554,-0.03202122077345848
293.186,-0.007199149113148451,-0.9884687662124634,0.14782534539699554,-0.03202122077345848
293.487,-0.007199149113148451,-0.9884687662124634,0.14782534539699554,-0.03202122077345848
293.794,-0.031292904168367386,-0.6425662040710449,0.7655820846557617,-0.0036706291139125824
294.096,-0.031292904168367386,-0.6425662040710449,0.7655820846557617,-0.0036706291139125824
294.397,0.017611689865589142,-0.7590237259864807,-0.6508210301399231,-0.0021907540503889322
294.699,0.006811508908867836,-0.3121914863586426,-0.9496784210205078,0.02451454848051071
295.001,-0.02431672438979149,0.042932190001010895,-0.9964609742164612,0.06805205345153809
295.303,-0.02431672438979149,0.042932190001010895,-0.9964609742164612,0.06805205345153809
295.604,-0.02431672438979149,0.042932190001010895,-0.9964609742164612,0.06805205345153809
295.911,-0.02431672438979149,0.042932190001010895,-0.9964609742164612,0.06805205345153809
296.212,-0.02431672438979149,0.042932190001010895,-0.9964609742164612,0.06805205345153809
296.513,-0.02431672438979149,0.042932190001010895,-0.9964609742164612,0.06805205345153809
296.814,-0.02431672438979149,0.042932190001010895,-0.9964609742164612,0.06805205345153809
297.115,0.034023452550172806,0.8135161399841309,0.5797237753868103,-0.030889857560396194
297.417,-0.03792082890868187,0.911837637424469,0.408795028924942,0.0008907872252166271
297.719,-0.08250200748443604,0.9242777824401855,0.3719478249549866,0.023638121783733368
298.027,-0.07472825795412064,0.9099396467208862,0.40676525235176086,0.03110598400235176
298.329,-0.07472825795412064,0.9099396467208862,0.40676525235176086,0.03110598400235176
298.63,-0.06895522773265839,0.7359464764595032,0.6731089949607849,0.02350003458559513
298.932,-0.03550022467970848,0.5566414594650269,0.8297591209411621,-0.01974363811314106
299.234,0.04953812062740326,0.47736018896102905,0.8749008774757385,-0.06497487425804138
299.536,0.03317698463797569,0.9768505096435547,0.21027404069900513,-0.02114647440612316
299.854,-0.016876567155122757,-0.6087232232093811,-0.793142557144165,0.009803123772144318
300.162,-0.016876567155122757,-0.6087232232093811,-0.793142557144165,0.009803123772144318
300.463,-0.016876567155122757,-0.6087232232093811,-0.793142557144165,0.009803123772144318
300.764,-0.016876567155122757,-0.6087232232093811,-0.793142557144165,0.009803123772144318
301.065,-0.016876567155122757,-0.6087232232093811,-0.793142557144165,0.009803123772144318
301.366,-0.016876567155122757,-0.6087232232093811,-0.793142557144165,0.009803123772144318
301.667,-0.016876567155122757,-0.6087232232093811,-0.793142557144165,0.009803123772144318
301.968,-0.016876567155122757,-0.6087232232093811,-0.793142557144165,0.009803123772144318
302.392,-0.045230139046907425,0.07084398716688156,0.9964211583137512,-0.008954991586506367
302.812,-0.045230139046907425,0.07084398716688156,0.9964211583137512,-0.008954991586506367
303.122,-0.045230139046907425,0.07084398716688156,0.9964211583137512,-0.008954991586506367
303.423,-0.045230139046907425,0.07084398716688156,0.9964211583137512,-0.008954991586506367
303.724,0.014394068159162998,0.4203888475894928,-0.9072030186653137,0.006979205179959536
304.026,-0.06472151726484299,0.7346394658088684,-0.6752156019210815,-0.014137129299342632
304.335,-0.1139923557639122,0.8601804375648499,-0.4964759349822998,-0.02463708072900772
304.66,-0.1139923557639122,0.8601804375648499,-0.4964759349822998,-0.02463708072900772
304.936,0.021960526704788208,0.8353114724159241,0.5487863421440125,-0.02461777999997139
305.237,0.021960526704788208,0.8353114724159241,0.5487863421440125,-0.02461777999997139
305.538,0.021960526704788208,0.8353114724159241,0.5487863421440125,-0.02461777999997139
305.839,0.021960526704788208,0.8353114724159241,0.5487863421440125,-0.02461777999997139
306.14,0.021960526704788208,0.8353114724159241,0.5487863421440125,-0.02461777999997139
306.447,0.021960526704788208,0.8353114724159241,0.5487863421440125,-0.02461777999997139
306.749,0.021960526704788208,0.8353114724159241,0.5487863421440125,-0.02461777999997139
307.05,0.021960526704788208,0.8353114724159241,0.5487863421440125,-0.02461777999997139
307.351,0.04375585541129112,-0.7107263207435608,0.7000094056129456,0.054225169122219086
307.653,0.04375585541129112,-0.7107263207435608,0.7000094056129456,0.054225169122219086
307.954,-0.023159915581345558,-0.19720487296581268,-0.978277325630188,-0.05955960229039192
308.256,-0.032767750322818756,0.8013707995414734,-0.5961406826972961,0.03670690581202507
308.564,-0.02768230438232422,0.9129803776741028,0.4045238494873047,-0.04539751634001732
308.866,-0.02768230438232422,0.9129803776741028,0.4045238494873047,-0.04539751634001732
309.188,0.029225148260593414,0.5564711093902588,0.8302995562553406,0.009403838776051998
309.464,-0.052810441702604294,0.25747257471084595,-0.9647922515869141,-0.009741638787090778
309.765,-0.009850148111581802,-0.7656788229942322,-0.6420484781265259,0.03758611902594566
310.067,0.022297058254480362,-0.94806307554245,0.31658288836479187,0.021320533007383347
310.369,0.022297058254480362,-0.94806307554245,0.31658288836479187,0.021320533007383347
310.676,0.022297058254480362,-0.94806307554245,0.31658288836479187,0.021320533007383347
310.978,0.022297058254480362,-0.94806307554245,0.31658288836479187,0.021320533007383347
311.279,0.022297058254480362,-0.94806307554245,0.31658288836479187,0.021320533007383347
311.58,0.022297058254480362,-0.94806307554245,0.31658288836479187,0.021320533007383347
311.881,0.022297058254480362,-0.94806307554245,0.31658288836479187,0.021320533007383347
312.182,0.022297058254480362,-0.94806307554245,0.31658288836479187,0.021320533007383347
312.492,0.004215526860207319,0.4972854256629944,-0.8674023747444153,0.017392683774232864
312.915,0.004215526860207319,0.4972854256629944,-0.8674023747444153,0.017392683774232864
313.226,0.004215526860207319,0.4972854256629944,-0.8674023747444153,0.017392683774232864
313.527,0.004215526860207319,0.4972854256629944,-0.8674023747444153,0.017392683774232864
313.828,-0.0804479792714119,-0.8502233028411865,-0.5201646685600281,0.008781911805272102
314.13,-0.07829661667346954,-0.4797849953174591,-0.8738217949867249,-0.010558683425188065
314.432,0.0047730375081300735,0.16895142197608948,-0.9855768084526062,0.008423630148172379
314.734,0.038945283740758896,0.3364151418209076,-0.9408660531044006,0.008898705244064331
315.043,0.0420369915664196,-0.2562108337879181,-0.9653492569923401,-0.0262617040425539
315.344,0.0420369915664196,-0.2562108337879181,-0.9653492569923401,-0.0262617040425539
315.645,0.0420369915664196,-0.2562108337879181,-0.9653492569923401,-0.0262617040425539
315.946,0.0420369915664196,-0.2562108337879181,-0.9653492569923401,-0.0262617040425539
316.247,0.0420369915664196,-0.2562108337879181,-0.9653492569923401,-0.0262617040425539
316.548,0.0420369915664196,-0.2562108337879181,-0.9653492569923401,-0.0262617040425539
316.849,0.0420369915664196,-0.2562108337879181,-0.9653492569923401,-0.0262617040425539
317.156,0.0420369915664196,-0.2562108337879181,-0.9653492569923401,-0.0262617040425539
317.458,0.0420369915664196,-0.2562108337879181,-0.9653492569923401,-0.0262617040425539
317.759,-0.0820629745721817,-0.6521461009979248,-0.7507054805755615,-0.06642582267522812
318.061,0.01913660764694214,-0.9941927194595337,0.10554815083742142,-0.008612997829914093
318.363,0.03047448955476284,-0.5541328191757202,0.8315258026123047,-0.023937085643410683
318.665,0.03047448955476284,-0.5541328191757202,0.8315258026123047,-0.023937085643410683
318.966,0.0008912471821531653,-0.22736841440200806,0.9692028164863586,-0.09459740668535233
319.275,0.03939229995012283,0.053706634789705276,0.9951335787773132,-0.07261515408754349
319.576,0.03939229995012283,0.053706634789705276,0.9951335787773132,-0.07261515408754349
319.899,-0.027851445600390434,0.9785856008529663,-0.1920400708913803,0.06866654753684998
320.174,0.010730583220720291,0.9857028126716614,-0.16549566388130188,0.029765278100967407
320.476,0.010730583220720291,0.9857028126716614,-0.16549566388130188,0.029765278100967407
320.777,0.010730583220720291,0.9857028126716614,-0.16549566388130188,0.029765278100967407
321.078,0.010730583220720291,0.9857028126716614,-0.16549566388130188,0.029765278100967407
321.385,0.010730583220720291,0.9857028126716614,-0.16549566388130188,0.029765278100967407
321.686,0.010730583220720291,0.9857028126716614,-0.16549566388130188,0.029765278100967407
321.987,0.010730583220720291,0.9857028126716614,-0.16549566388130188,0.029765278100967407
322.288,0.010730583220720291,0.9857028126716614,-0.16549566388130188,0.029765278100967407
322.598,0.011257972568273544,-0.3043934404850006,-0.9524720311164856,0.003867477411404252
322.908,0.011257972568273544,-0.3043934404850006,-0.9524720311164856,0.003867477411404252
323.218,0.011257972568273544,-0.3043934404850006,-0.9524720311164856,0.003867477411404252
323.641,0.011257972568273544,-0.3043934404850006,-0.9524720311164856,0.003867477411404252
323.943,0.011257972568273544,-0.3043934404850006,-0.9524720311164856,0.003867477411404252
324.244,-0.014150449074804783,-0.8860291242599487,0.4625737965106964,0.027886610478162766
324.546,-0.05797654017806053,-0.9502474665641785,-0.3059965670108795,0.005876807030290365
324.848,0.02798192948102951,0.04687497392296791,-0.9984181523323059,-0.013452580198645592
325.15,0.04413750767707825,0.8579526543617249,-0.5092464089393616,0.05135415121912956
325.452,-0.03357824310660362,0.8442732095718384,-0.5339043140411377,0.03195974975824356
325.76,-0.03357824310660362,0.8442732095718384,-0.5339043140411377,0.03195974975824356
326.061,-0.03357824310660362,0.8442732095718384,-0.5339043140411377,0.03195974975824356
326.362,-0.03357824310660362,0.8442732095718384,-0.5339043140411377,0.03195974975824356
326.663,-0.03357824310660362,0.8442732095718384,-0.5339043140411377,0.03195974975824356
326.964,-0.03357824310660362,0.8442732095718384,-0.5339043140411377,0.03195974975824356
327.265,-0.03357824310660362,0.8442732095718384,-0.5339043140411377,0.03195974975824356
327.576,-0.03357824310660362,0.8442732095718384,-0.5339043140411377,0.03195974975824356
327.858,-0.06653819978237152,0.9955896735191345,-0.04727299511432648,-0.04625070467591286
328.16,-0.06653819978237152,0.9955896735191345,-0.04727299511432648,-0.04625070467591286
328.461,-0.06691840291023254,0.4521280527114868,-0.888563871383667,-0.03945104032754898
328.763,0.016957391053438187,-0.08429571986198425,-0.9962396025657654,-0.010643146000802517
329.065,0.027025220915675163,0.36145681142807007,-0.9313333630561829,-0.03516724333167076
329.367,-0.02644079551100731,0.9320893883705139,0.36066702008247375,0.020726950839161873
329.669,-0.02644079551100731,0.9320893883705139,0.36066702008247375,0.020726950839161873
329.977,0.06147325411438942,0.30488917231559753,0.9453153610229492,-0.09819629788398743
330.278,0.06147325411438942,0.30488917231559753,0.9453153610229492,-0.09819629788398743
330.579,-0.029563885182142258,0.9985554218292236,0.041670408099889755,0.01663026213645935
330.881,-0.029563885182142258,0.9985554218292236,0.041670408099889755,0.01663026213645935
331.182,-0.029563885182142258,0.9985554218292236,0.041670408099889755,0.01663026213645935
331.483,-0.029563885182142258,0.9985554218292236,0.041670408099889755,0.01663026213645935
331.784,-0.029563885182142258,0.9985554218292236,0.041670408099889755,0.01663026213645935
332.091,-0.029563885182142258,0.9985554218292236,0.041670408099889755,0.01663026213645935
332.392,-0.029563885182142258,0.9985554218292236,0.041670408099889755,0.01663026213645935
332.702,-0.10169990360736847,0.8975248336791992,0.42904427647590637,0.005230519454926252
333.012,-0.10169990360736847,0.8975248336791992,0.42904427647590637,0.005230519454926252
